protein_row_id,structure_unique_sequence_id,qc_review_mode,trusted_source_group,trusted_source_sampled_for_qc,trusted_source_qc_verdict,trusted_source_qc_issue_type,trusted_source_qc_sampling_stratum,trusted_source_qc_sampling_rate,trusted_source_origin_row_index
1747,SEQ_11F8F95011AD,full_manual_review,other,False,not_reviewed,,,,
1748,SEQ_9687F27FD986,full_manual_review,other,False,not_reviewed,,,,
1749,SEQ_A408F3F02F41,full_manual_review,other,False,not_reviewed,,,,
1750,SEQ_5BC9E36CD5AC,full_manual_review,other,False,not_reviewed,,,,
1751,SEQ_CA0CF4E645FA,full_manual_review,other,False,not_reviewed,,,,
1752,SEQ_D359BE8BDB1C,full_manual_review,other,False,not_reviewed,,,,
1753,SEQ_56AB3BDDF9F2,full_manual_review,other,False,not_reviewed,,,,
1754,SEQ_A0476CB06948,full_manual_review,other,False,not_reviewed,,,,
1756,SEQ_A2D49E5D49FB,full_manual_review,other,False,not_reviewed,,,,
1757,SEQ_C1F0347A3BA5,full_manual_review,other,False,not_reviewed,,,,
1758,SEQ_1B1B488E2A2C,full_manual_review,other,False,not_reviewed,,,,
1761,SEQ_DEE115E2001C,full_manual_review,other,False,not_reviewed,,,,
1762,SEQ_E4D36AF5F812,full_manual_review,other,False,not_reviewed,,,,
1763,SEQ_EA44B494A77C,full_manual_review,other,False,not_reviewed,,,,
1764,SEQ_622C02AD9611,full_manual_review,other,False,not_reviewed,,,,
1765,SEQ_E583FED7C527,full_manual_review,other,False,not_reviewed,,,,
1766,SEQ_D8EA097E435B,full_manual_review,other,False,not_reviewed,,,,
1767,SEQ_709F2410A57F,full_manual_review,other,False,not_reviewed,,,,
1768,SEQ_18B480C74A96,full_manual_review,other,False,not_reviewed,,,,
1769,SEQ_3A8033F29075,full_manual_review,other,False,not_reviewed,,,,
1770,SEQ_2B04745E03AA,full_manual_review,other,False,not_reviewed,,,,
1771,SEQ_6E9F921D3257,full_manual_review,other,False,not_reviewed,,,,
1772,SEQ_A7D03DA826FD,full_manual_review,other,False,not_reviewed,,,,
1774,SEQ_60045FA14557,full_manual_review,other,False,not_reviewed,,,,
1775,SEQ_83735CAF72C3,full_manual_review,other,False,not_reviewed,,,,
1776,SEQ_A8F2CF5509F7,full_manual_review,other,False,not_reviewed,,,,
1777,SEQ_B431B1375A8E,full_manual_review,other,False,not_reviewed,,,,
1778,SEQ_18F9CD78A405,full_manual_review,other,False,not_reviewed,,,,
1780,SEQ_D404B74778B9,full_manual_review,other,False,not_reviewed,,,,
1781,SEQ_6402564FB87B,full_manual_review,other,False,not_reviewed,,,,
1786,SEQ_C2A44C8AB1DA,full_manual_review,other,False,not_reviewed,,,,
1787,SEQ_4ACC2B9617A6,full_manual_review,other,False,not_reviewed,,,,
1788,SEQ_A09D9864AC36,full_manual_review,other,False,not_reviewed,,,,
1792,SEQ_AFA7A377F225,full_manual_review,other,False,not_reviewed,,,,
1793,SEQ_E45F6D81EA45,full_manual_review,other,False,not_reviewed,,,,
1795,SEQ_1D69DE4D7D06,full_manual_review,other,False,not_reviewed,,,,
1797,SEQ_BAF2EE7AC3D8,full_manual_review,other,False,not_reviewed,,,,
1798,SEQ_233092813DFF,full_manual_review,other,False,not_reviewed,,,,
1799,SEQ_D7BC47D7B396,full_manual_review,other,False,not_reviewed,,,,
1800,SEQ_F5ED0C199C6E,full_manual_review,other,False,not_reviewed,,,,
1801,SEQ_08264E4BC70F,full_manual_review,other,False,not_reviewed,,,,
1803,SEQ_B27AFBC575C5,full_manual_review,other,False,not_reviewed,,,,
1804,SEQ_F2D5F9C6916B,full_manual_review,other,False,not_reviewed,,,,
1805,SEQ_4CBD49865F44,full_manual_review,other,False,not_reviewed,,,,
1806,SEQ_854C189F9FB3,full_manual_review,other,False,not_reviewed,,,,
1810,SEQ_1312DD1B1882,full_manual_review,other,False,not_reviewed,,,,
1812,SEQ_52AF9F76CEB4,full_manual_review,other,False,not_reviewed,,,,
1813,SEQ_61762724F224,full_manual_review,other,False,not_reviewed,,,,
1814,SEQ_867026330066,full_manual_review,other,False,not_reviewed,,,,
1815,SEQ_C3C74EF73B87,full_manual_review,other,False,not_reviewed,,,,
1816,SEQ_06C182B336F4,full_manual_review,other,False,not_reviewed,,,,
1818,SEQ_E14F50626316,full_manual_review,other,False,not_reviewed,,,,
1819,SEQ_45D79C4C3352,full_manual_review,other,False,not_reviewed,,,,
1821,SEQ_DA49C9F87776,full_manual_review,other,False,not_reviewed,,,,
1826,SEQ_C4D6BCC1260D,full_manual_review,other,False,not_reviewed,,,,
1828,SEQ_31271D51BD3B,full_manual_review,other,False,not_reviewed,,,,
1829,SEQ_4BA42DA8D1FA,full_manual_review,other,False,not_reviewed,,,,
1837,SEQ_98E1F8635E05,full_manual_review,other,False,not_reviewed,,,,
1840,SEQ_DB8FCB045241,full_manual_review,other,False,not_reviewed,,,,
1843,SEQ_EF5EC6FA219E,full_manual_review,other,False,not_reviewed,,,,
1845,SEQ_98D70C1D1998,full_manual_review,other,False,not_reviewed,,,,
1846,SEQ_741E361567F0,full_manual_review,other,False,not_reviewed,,,,
1847,SEQ_E3A480E83989,full_manual_review,other,False,not_reviewed,,,,
1848,SEQ_5240245625F3,full_manual_review,other,False,not_reviewed,,,,
1849,SEQ_2C956AC83EB3,full_manual_review,other,False,not_reviewed,,,,
1850,SEQ_8576A30C373D,full_manual_review,other,False,not_reviewed,,,,
1852,SEQ_CF6DC3CAB27C,full_manual_review,other,False,not_reviewed,,,,
1854,SEQ_F8E46E6CBB5F,full_manual_review,other,False,not_reviewed,,,,
1855,SEQ_5FFE7BA90078,full_manual_review,other,False,not_reviewed,,,,
1856,SEQ_4C92D242D6F2,full_manual_review,other,False,not_reviewed,,,,
1857,SEQ_14012B9C63FC,full_manual_review,other,False,not_reviewed,,,,
1859,SEQ_5C795AB24C01,full_manual_review,other,False,not_reviewed,,,,
1860,SEQ_81EBB3A6E70A,full_manual_review,other,False,not_reviewed,,,,
1861,SEQ_852B177B5CD1,full_manual_review,other,False,not_reviewed,,,,
1864,SEQ_B2CA4FAE42A3,full_manual_review,other,False,not_reviewed,,,,
1865,SEQ_B500C09361BD,full_manual_review,other,False,not_reviewed,,,,
1866,SEQ_FA31A7C71E53,full_manual_review,other,False,not_reviewed,,,,
1867,SEQ_A535AC538BF9,full_manual_review,other,False,not_reviewed,,,,
1872,SEQ_40364A764F6D,full_manual_review,other,False,not_reviewed,,,,
1873,SEQ_6040BA54C149,full_manual_review,other,False,not_reviewed,,,,
1874,SEQ_E716C2942C38,full_manual_review,other,False,not_reviewed,,,,
1875,SEQ_E8E8153AAF56,full_manual_review,other,False,not_reviewed,,,,
1876,SEQ_8C3CB6C16CEF,full_manual_review,other,False,not_reviewed,,,,
1877,SEQ_F87C7DB24533,full_manual_review,other,False,not_reviewed,,,,
1879,SEQ_9554DA7FBA90,full_manual_review,other,False,not_reviewed,,,,
1880,SEQ_65803AA5FBEA,full_manual_review,other,False,not_reviewed,,,,
1881,SEQ_FC29DB5108ED,full_manual_review,other,False,not_reviewed,,,,
1882,SEQ_91C3734215F8,full_manual_review,other,False,not_reviewed,,,,
1883,SEQ_1BC38DA76961,full_manual_review,other,False,not_reviewed,,,,
1884,SEQ_02021067A2DC,full_manual_review,other,False,not_reviewed,,,,
1885,SEQ_93A862112A95,full_manual_review,other,False,not_reviewed,,,,
1886,SEQ_60C44EECFBF1,full_manual_review,other,False,not_reviewed,,,,
1887,SEQ_58F0C257D4D4,full_manual_review,other,False,not_reviewed,,,,
1888,SEQ_DD88D1973EB5,full_manual_review,other,False,not_reviewed,,,,
1889,SEQ_D3A10F30662C,full_manual_review,other,False,not_reviewed,,,,
1890,SEQ_F7E9BD13030E,full_manual_review,other,False,not_reviewed,,,,
1893,SEQ_16D2C28012D2,full_manual_review,other,False,not_reviewed,,,,
1896,SEQ_A0B97371367C,full_manual_review,other,False,not_reviewed,,,,
1898,SEQ_D3098BC711B7,full_manual_review,other,False,not_reviewed,,,,
1901,SEQ_1259D6CEC56F,full_manual_review,other,False,not_reviewed,,,,
1905,SEQ_9275DA65E961,full_manual_review,other,False,not_reviewed,,,,
1910,SEQ_BF0377948E28,full_manual_review,other,False,not_reviewed,,,,
1911,SEQ_98EE1EEFEDEE,full_manual_review,other,False,not_reviewed,,,,
1912,SEQ_5D820D2D1551,full_manual_review,other,False,not_reviewed,,,,
1913,SEQ_FA6C4CA2C7A0,full_manual_review,other,False,not_reviewed,,,,
1914,SEQ_61B7F7F82C36,full_manual_review,other,False,not_reviewed,,,,
1915,SEQ_CBCBD57048D1,full_manual_review,other,False,not_reviewed,,,,
1916,SEQ_14A185D217B6,full_manual_review,other,False,not_reviewed,,,,
1917,SEQ_06F3991A014D,full_manual_review,other,False,not_reviewed,,,,
1918,SEQ_B7B2DD014BED,full_manual_review,other,False,not_reviewed,,,,
1919,SEQ_4E799166EF2F,full_manual_review,other,False,not_reviewed,,,,
1920,SEQ_D5390DB337A1,full_manual_review,other,False,not_reviewed,,,,
1921,SEQ_2B85256B5595,full_manual_review,other,False,not_reviewed,,,,
1922,SEQ_432C799E21EB,full_manual_review,other,False,not_reviewed,,,,
1923,SEQ_E5F9AD3FEDFB,full_manual_review,other,False,not_reviewed,,,,
1924,SEQ_9A15F828C363,full_manual_review,other,False,not_reviewed,,,,
1925,SEQ_6F265095FA66,full_manual_review,other,False,not_reviewed,,,,
1926,SEQ_344C29E57772,full_manual_review,other,False,not_reviewed,,,,
1927,SEQ_99FCDEF12FE5,full_manual_review,other,False,not_reviewed,,,,
1928,SEQ_D28C505F27B4,full_manual_review,other,False,not_reviewed,,,,
1930,SEQ_564DC2E8DE89,full_manual_review,other,False,not_reviewed,,,,
1932,SEQ_931571C87BBC,full_manual_review,other,False,not_reviewed,,,,
1933,SEQ_274EB41A3C2F,full_manual_review,other,False,not_reviewed,,,,
1934,SEQ_2CDCCED076E9,full_manual_review,other,False,not_reviewed,,,,
1937,SEQ_D5553DBBD4A3,full_manual_review,other,False,not_reviewed,,,,
1938,SEQ_764CCD541B59,full_manual_review,other,False,not_reviewed,,,,
1940,SEQ_19E1DF0B2C5E,full_manual_review,other,False,not_reviewed,,,,
1944,SEQ_535CBFCB9DA7,full_manual_review,other,False,not_reviewed,,,,
1945,SEQ_A49CE877ECC5,full_manual_review,other,False,not_reviewed,,,,
1946,SEQ_EC838F23C553,full_manual_review,other,False,not_reviewed,,,,
1947,SEQ_76EC1D58DA9F,full_manual_review,other,False,not_reviewed,,,,
1949,SEQ_5AD5091C09ED,full_manual_review,other,False,not_reviewed,,,,
1950,SEQ_5FF1F17B0353,full_manual_review,other,False,not_reviewed,,,,
1953,SEQ_04B767840DCA,full_manual_review,other,False,not_reviewed,,,,
1955,SEQ_E3391BAA7771,full_manual_review,other,False,not_reviewed,,,,
1956,SEQ_5DA9908B2093,full_manual_review,other,False,not_reviewed,,,,
1958,SEQ_3EF7F2AC65A4,full_manual_review,other,False,not_reviewed,,,,
1959,SEQ_D0BBAE8320E2,full_manual_review,other,False,not_reviewed,,,,
1963,SEQ_A4F4C4A9EC0A,full_manual_review,other,False,not_reviewed,,,,
1967,SEQ_F85348A40FC8,full_manual_review,other,False,not_reviewed,,,,
1968,SEQ_2E64921C8C25,full_manual_review,other,False,not_reviewed,,,,
1970,SEQ_FDB02DA109E8,full_manual_review,other,False,not_reviewed,,,,
1972,SEQ_285AEF7AA3BC,full_manual_review,other,False,not_reviewed,,,,
1973,SEQ_836564719ED0,full_manual_review,other,False,not_reviewed,,,,
1974,SEQ_DA8D8B333550,full_manual_review,other,False,not_reviewed,,,,
1976,SEQ_1969B9762DF2,full_manual_review,other,False,not_reviewed,,,,
1977,SEQ_EC9F58593A24,full_manual_review,other,False,not_reviewed,,,,
1978,SEQ_530158557089,full_manual_review,other,False,not_reviewed,,,,
1979,SEQ_303939CF0ED0,full_manual_review,other,False,not_reviewed,,,,
1981,SEQ_F9860F4D89E8,full_manual_review,other,False,not_reviewed,,,,
1985,SEQ_7A48752314D8,full_manual_review,other,False,not_reviewed,,,,
1986,SEQ_657945AE051F,full_manual_review,other,False,not_reviewed,,,,
1987,SEQ_2712102297A5,full_manual_review,other,False,not_reviewed,,,,
1992,SEQ_8A95EDF0B544,full_manual_review,other,False,not_reviewed,,,,
1993,SEQ_C0DF97C03CBF,full_manual_review,other,False,not_reviewed,,,,
1999,SEQ_BC7BFA504BD6,full_manual_review,other,False,not_reviewed,,,,
2000,SEQ_9B7DAD0357DA,full_manual_review,other,False,not_reviewed,,,,
2001,SEQ_066BB8EB6936,full_manual_review,other,False,not_reviewed,,,,
2002,SEQ_29D42E62B8B6,full_manual_review,other,False,not_reviewed,,,,
2003,SEQ_3D79F2B4AEC3,full_manual_review,other,False,not_reviewed,,,,
2004,SEQ_E3947547D88A,full_manual_review,other,False,not_reviewed,,,,
2028,SEQ_E14D6626F412,full_manual_review,other,False,not_reviewed,,,,
2029,SEQ_67835165081D,full_manual_review,other,False,not_reviewed,,,,
2030,SEQ_86301A60E033,full_manual_review,other,False,not_reviewed,,,,
2031,SEQ_5FE2996FDF2F,full_manual_review,other,False,not_reviewed,,,,
2032,SEQ_1AABDC4E65D3,full_manual_review,other,False,not_reviewed,,,,
2033,SEQ_7EC994C12AF0,full_manual_review,other,False,not_reviewed,,,,
2034,SEQ_10D836642FFC,full_manual_review,other,False,not_reviewed,,,,
2035,SEQ_6AC3F2833207,full_manual_review,other,False,not_reviewed,,,,
2036,SEQ_4AA793F2CB77,full_manual_review,other,False,not_reviewed,,,,
2037,SEQ_3784E494CE55,full_manual_review,other,False,not_reviewed,,,,
2038,SEQ_C3DD42EAF2AA,full_manual_review,other,False,not_reviewed,,,,
2039,SEQ_236C66B00FDA,full_manual_review,other,False,not_reviewed,,,,
2040,SEQ_EFCDA4AFAF19,full_manual_review,other,False,not_reviewed,,,,
2041,SEQ_CAA54E9AEE85,full_manual_review,other,False,not_reviewed,,,,
2042,SEQ_4763C981F127,full_manual_review,other,False,not_reviewed,,,,
2044,SEQ_E4FA5E91563F,full_manual_review,other,False,not_reviewed,,,,
2053,SEQ_97B3132D53B4,full_manual_review,other,False,not_reviewed,,,,
2056,SEQ_A5EA7A77909A,full_manual_review,other,False,not_reviewed,,,,
2062,SEQ_67ED130080C4,full_manual_review,other,False,not_reviewed,,,,
2063,SEQ_20D70956F151,full_manual_review,other,False,not_reviewed,,,,
2064,SEQ_DAF8FF01905F,full_manual_review,other,False,not_reviewed,,,,
2065,SEQ_4BC471DD0A77,full_manual_review,other,False,not_reviewed,,,,
2067,SEQ_7CE0D03F85E5,full_manual_review,other,False,not_reviewed,,,,
2068,SEQ_DC03A0E9878C,full_manual_review,other,False,not_reviewed,,,,
2215,SEQ_5C3A1A13DE6F,full_manual_review,other,False,not_reviewed,,,,
2218,SEQ_00AFAC5B1BA0,full_manual_review,other,False,not_reviewed,,,,
2219,SEQ_7EA2F350E62E,full_manual_review,other,False,not_reviewed,,,,
2221,SEQ_991264F1F4F5,full_manual_review,other,False,not_reviewed,,,,
2222,SEQ_4BAD7B905DF9,full_manual_review,other,False,not_reviewed,,,,
2228,SEQ_E7FAD932019A,full_manual_review,other,False,not_reviewed,,,,
2229,SEQ_6A55F2806ABF,full_manual_review,other,False,not_reviewed,,,,
2233,SEQ_9759A8D50425,full_manual_review,other,False,not_reviewed,,,,
2235,SEQ_40CF56EE6C75,full_manual_review,other,False,not_reviewed,,,,
2236,SEQ_FE06F9287CB0,full_manual_review,other,False,not_reviewed,,,,
2237,SEQ_A18F0C60B292,full_manual_review,other,False,not_reviewed,,,,
2238,SEQ_E285E7272920,full_manual_review,other,False,not_reviewed,,,,
2239,SEQ_5D22FA76D5E6,full_manual_review,other,False,not_reviewed,,,,
2240,SEQ_2DBE914E4A7E,full_manual_review,other,False,not_reviewed,,,,
2241,SEQ_BF703EAA9A30,full_manual_review,other,False,not_reviewed,,,,
2247,SEQ_FF19E1C1FC97,full_manual_review,other,False,not_reviewed,,,,
2248,SEQ_E2AA955A37D3,full_manual_review,other,False,not_reviewed,,,,
2255,SEQ_E8B9DCA8C41E,full_manual_review,other,False,not_reviewed,,,,
2256,SEQ_719F08252B2B,full_manual_review,other,False,not_reviewed,,,,
2257,SEQ_2B1425341E26,full_manual_review,other,False,not_reviewed,,,,
2258,SEQ_C34CD9754CB7,full_manual_review,other,False,not_reviewed,,,,
2259,SEQ_827C690ED84F,full_manual_review,other,False,not_reviewed,,,,
2260,SEQ_6831A647B0A0,full_manual_review,other,False,not_reviewed,,,,
2261,SEQ_8B1E80953CCC,full_manual_review,other,False,not_reviewed,,,,
2262,SEQ_F6A8E78522A7,full_manual_review,other,False,not_reviewed,,,,
2263,SEQ_8E59DE2ED1C6,full_manual_review,other,False,not_reviewed,,,,
2265,SEQ_1FE557F41343,full_manual_review,other,False,not_reviewed,,,,
2266,SEQ_DDE8D62D6BB0,full_manual_review,other,False,not_reviewed,,,,
2273,SEQ_5C50CB1D7BA7,full_manual_review,other,False,not_reviewed,,,,
2277,SEQ_503B852A7852,full_manual_review,other,False,not_reviewed,,,,
2283,SEQ_A09D2D169299,full_manual_review,other,False,not_reviewed,,,,
2286,SEQ_FB1247C55BDD,full_manual_review,other,False,not_reviewed,,,,
2287,SEQ_8E007DFFA637,full_manual_review,other,False,not_reviewed,,,,
2288,SEQ_22C219809ECD,full_manual_review,other,False,not_reviewed,,,,
2290,SEQ_1DBB7449C8C2,full_manual_review,other,False,not_reviewed,,,,
2291,SEQ_6DD11B54B7E4,full_manual_review,other,False,not_reviewed,,,,
2292,SEQ_CC42F766571A,full_manual_review,other,False,not_reviewed,,,,
2293,SEQ_DEE0C7146FEC,full_manual_review,other,False,not_reviewed,,,,
2294,SEQ_2C2E05FC0E24,full_manual_review,other,False,not_reviewed,,,,
2295,SEQ_B81B4C40E619,full_manual_review,other,False,not_reviewed,,,,
2299,SEQ_FD828BA2C925,full_manual_review,other,False,not_reviewed,,,,
2302,SEQ_7F6603CEC264,full_manual_review,other,False,not_reviewed,,,,
2304,SEQ_E0FD465FCD72,full_manual_review,other,False,not_reviewed,,,,
2323,SEQ_596190FC9248,full_manual_review,other,False,not_reviewed,,,,
2328,SEQ_A345B06DD9AA,full_manual_review,other,False,not_reviewed,,,,
2338,SEQ_763E0AB9BD56,full_manual_review,other,False,not_reviewed,,,,
2340,SEQ_E0FE6C275712,full_manual_review,other,False,not_reviewed,,,,
2346,SEQ_336F8F190F33,full_manual_review,other,False,not_reviewed,,,,
2348,SEQ_E416D789DD17,full_manual_review,other,False,not_reviewed,,,,
2349,SEQ_C7026D25EBC9,full_manual_review,other,False,not_reviewed,,,,
2351,SEQ_D7BE338F5190,full_manual_review,other,False,not_reviewed,,,,
2353,SEQ_D7E2182DEF3A,full_manual_review,other,False,not_reviewed,,,,
2355,SEQ_95114C4FEE02,full_manual_review,other,False,not_reviewed,,,,
2356,SEQ_40A6A53B7014,full_manual_review,other,False,not_reviewed,,,,
2357,SEQ_36FCF8B9D0BC,full_manual_review,other,False,not_reviewed,,,,
2365,SEQ_9DFF8EE39F13,full_manual_review,other,False,not_reviewed,,,,
2366,SEQ_B70D0050A195,full_manual_review,other,False,not_reviewed,,,,
2367,SEQ_90F4FC547D86,full_manual_review,other,False,not_reviewed,,,,
2368,SEQ_54569C53567D,full_manual_review,other,False,not_reviewed,,,,
2369,SEQ_A44C0A9A7B84,full_manual_review,other,False,not_reviewed,,,,
2370,SEQ_79331A030E1A,full_manual_review,other,False,not_reviewed,,,,
2371,SEQ_D1FAD35F06CC,full_manual_review,other,False,not_reviewed,,,,
2372,SEQ_07029C614CC0,full_manual_review,other,False,not_reviewed,,,,
2373,SEQ_31173C9AEF13,full_manual_review,other,False,not_reviewed,,,,
2374,SEQ_C79DACDFF3B2,full_manual_review,other,False,not_reviewed,,,,
2443,SEQ_FABD33B710BB,full_manual_review,other,False,not_reviewed,,,,
2445,SEQ_0A7C997FCCFF,full_manual_review,other,False,not_reviewed,,,,
2446,SEQ_22FBCC51B7C6,full_manual_review,other,False,not_reviewed,,,,
2449,SEQ_4EF06E0B7685,full_manual_review,other,False,not_reviewed,,,,
2450,SEQ_6ABFDBC7FAFC,full_manual_review,other,False,not_reviewed,,,,
2452,SEQ_22C968113954,full_manual_review,other,False,not_reviewed,,,,
2473,SEQ_79C4A29F2014,full_manual_review,other,False,not_reviewed,,,,
2474,SEQ_E9E9BB383F0C,full_manual_review,other,False,not_reviewed,,,,
2475,SEQ_BD8E55C259EF,full_manual_review,other,False,not_reviewed,,,,
2488,SEQ_B65937BF33C8,full_manual_review,other,False,not_reviewed,,,,
2506,SEQ_FDA6F59F6984,full_manual_review,other,False,not_reviewed,,,,
2507,SEQ_AD29FE64AD9A,full_manual_review,other,False,not_reviewed,,,,
2508,SEQ_A23894BF208A,full_manual_review,other,False,not_reviewed,,,,
2509,SEQ_5768C522B25E,full_manual_review,other,False,not_reviewed,,,,
2512,SEQ_5F40E2489B50,full_manual_review,other,False,not_reviewed,,,,
2513,SEQ_6A5AEB983D3F,full_manual_review,other,False,not_reviewed,,,,
2514,SEQ_AB15274EDD48,full_manual_review,other,False,not_reviewed,,,,
2515,SEQ_0E51BD02083E,full_manual_review,other,False,not_reviewed,,,,
2516,SEQ_4B9096E346C5,full_manual_review,other,False,not_reviewed,,,,
2517,SEQ_3AC7D6960881,full_manual_review,other,False,not_reviewed,,,,
2519,SEQ_8407F47A39AC,full_manual_review,other,False,not_reviewed,,,,
2523,SEQ_B81C2560544B,full_manual_review,other,False,not_reviewed,,,,
2530,SEQ_A4210A92B796,full_manual_review,other,False,not_reviewed,,,,
2531,SEQ_D8FF9A3EC54B,full_manual_review,other,False,not_reviewed,,,,
2536,SEQ_902873BBFF13,full_manual_review,other,False,not_reviewed,,,,
2540,SEQ_35A7DBE27662,full_manual_review,other,False,not_reviewed,,,,
2542,SEQ_93DF2400C2DB,full_manual_review,other,False,not_reviewed,,,,
2543,SEQ_EBEDF2912663,full_manual_review,other,False,not_reviewed,,,,
2544,SEQ_2F03CA99DE6B,full_manual_review,other,False,not_reviewed,,,,
2545,SEQ_2B3AFE57556F,full_manual_review,other,False,not_reviewed,,,,
2546,SEQ_8A1B7D03FD03,full_manual_review,other,False,not_reviewed,,,,
2548,SEQ_A72091D532A5,full_manual_review,other,False,not_reviewed,,,,
2550,SEQ_E3315CC5252A,full_manual_review,other,False,not_reviewed,,,,
2551,SEQ_9F3C08183DB3,full_manual_review,other,False,not_reviewed,,,,
2552,SEQ_2BD3310BCB41,full_manual_review,other,False,not_reviewed,,,,
2553,SEQ_57A5E1A0AD15,full_manual_review,other,False,not_reviewed,,,,
2554,SEQ_BFD29435A4F9,full_manual_review,other,False,not_reviewed,,,,
2557,SEQ_93F81E690B4A,full_manual_review,other,False,not_reviewed,,,,
2559,SEQ_2E1406220C4B,full_manual_review,other,False,not_reviewed,,,,
2564,SEQ_AF0FAD669CBC,full_manual_review,other,False,not_reviewed,,,,
2566,SEQ_E7F7E28E94D0,full_manual_review,other,False,not_reviewed,,,,
2567,SEQ_14F79E6665D2,full_manual_review,other,False,not_reviewed,,,,
2572,SEQ_368EAEA97F8D,full_manual_review,other,False,not_reviewed,,,,
2573,SEQ_2FA8786F47D3,full_manual_review,other,False,not_reviewed,,,,
2574,SEQ_1B99659683DB,full_manual_review,other,False,not_reviewed,,,,
2575,SEQ_0EF2DFD47632,full_manual_review,other,False,not_reviewed,,,,
2577,SEQ_50048BE51365,full_manual_review,other,False,not_reviewed,,,,
2578,SEQ_19A7156B60C7,full_manual_review,other,False,not_reviewed,,,,
2580,SEQ_13DDBA604FF3,full_manual_review,other,False,not_reviewed,,,,
8,SEQ_C6743B5DF681,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,7
14,SEQ_BAD446B45BBF,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,True,belongs,,KNOTTIN_NATIVE_PDB | knottin,15.2,13
15,SEQ_F48FFA923D13,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,14
16,SEQ_91F8E729FAD8,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,15
17,SEQ_2D732694341A,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,16
18,SEQ_3396FD3CDC12,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,17
20,SEQ_8D33CAD6A518,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,True,belongs,,CyclicPepedia_CrossMapped | cyclotide,14.85,19
21,SEQ_5BA4BA9AC119,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,True,belongs,,KNOTTIN_NATIVE_PDB | knottin,15.2,20
22,SEQ_2F80E7E35E67,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,21
23,SEQ_106AEB902735,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,22
27,SEQ_9A8534BCF2D3,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,26
28,SEQ_61624A109773,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,27
30,SEQ_D8540B103774,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,29
32,SEQ_511ADDD935FC,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,31
33,SEQ_7A8E8DE0DA68,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,32
35,SEQ_9B361E35BEAA,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,34
39,SEQ_8B89389E2AF1,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,38
44,SEQ_7365FCEB55B0,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,43
47,SEQ_15BAF787CC9B,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,46
48,SEQ_1927D5670A85,trusted_source_population_reinstated,SYNBIP_DeepConnect,True,belongs,,SYNBIP_DeepConnect | Ibody,15.79,47
49,SEQ_D98E6C6DD7C4,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,48
52,SEQ_8A54730D2790,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,51
58,SEQ_6C3FAB49E6B7,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,57
59,SEQ_8964A1584BCB,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,58
61,SEQ_D70C587A68A7,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,60
63,SEQ_A287FD1D544D,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,62
64,SEQ_96049DD523A6,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,63
65,SEQ_6A4842FF9F08,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,64
66,SEQ_179E93B2447B,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,True,belongs,,CyclicPepedia_CrossMapped | cyclotide,14.85,65
67,SEQ_BC873C27CAD8,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,66
68,SEQ_166A0BDB74D3,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,67
69,SEQ_83102DDE915E,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,68
72,SEQ_114EBD6F4E53,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,71
